================================================================================
严苛版中线买点 回测报告（评分≥85分 + 6项过滤 + 回踩入场）
回测时间: 2026-06-27 21:18
入场方式: 信号后等待回踩MA10/MA20确认
过滤条件: 评分≥85 + 6项(量比0.5~2.5+趋势连续+MACD零轴张口+RSI60~85)
================================================================================

总计扫描: 182 只股票
累计交易日: 21829 天
严苛信号数: 452 个

────────────────────────────────────────────────────────────────────────────────
一、各股票评分统计
--------------------------------------------------------------------------------
代码                     评分范围     均值   S级     严苛信号
  → +10日 均值= -3.52% 胜率= 33.3% 最大= +3.66% 最小=-10.37%
  → +20日 均值=-13.13% 胜率= 33.3% 最大= +2.93% 最小=-23.44%

============================================================
  600770.SH  |  评分区间 46~58  |  均值 52.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260424      趋势确认    46   +9.94%  +1.20% -13.68%   87.5  2.64
  20260428      趋势确认    58  +10.06%  -3.96% -15.98%   92.0  2.08
  → +1日 均值= +2.92% 胜率=100.0% 最大= +4.10% 最小= +1.73%
  → +5日 均值=+10.74% 胜率=100.0% 最大=+12.98% 最小= +8.50%
  → +10日 均值= -1.38% 胜率= 50.0% 最大= +1.20% 最小= -3.96%
  → +20日 均值=-14.83% 胜率=  0.0% 最大=-13.68% 最小=-15.98%

============================================================
  688008.SH  |  评分区间 41~75  |  均值 56.3  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260427      趋势确认    53   +8.92% +43.59% +46.50%   85.2  1.52
  20260506      趋势确认    75  +14.82% +29.79% +28.56%   84.8  1.69
  20260617      趋势确认    41   +7.51%  +0.70%  +0.70%   69.0  1.44
  → +1日 均值= +3.40% 胜率= 66.7% 最大= +7.71% 最小= -1.62%
  → +5日 均值=+17.89% 胜率=100.0% 最大=+31.23% 最小= +0.70%
  → +10日 均值=+24.69% 胜率=100.0% 最大=+43.59% 最小= +0.70%
  → +20日 均值=+25.25% 胜率=100.0% 最大=+46.50% 最小= +0.70%

============================================================
  002256.SZ  |  评分区间 47~55  |  均值 51.7  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260324      趋势确认    47   +7.51% -19.02%  -4.70%   84.4  1.42
  20260508      趋势确认    53  +10.00% -16.82% -29.66%   91.6  1.35
  20260511      趋势确认    55   +4.55% -19.49% -27.69%   93.6  2.53
  → +1日 均值= -5.33% 胜率=  0.0% 最大= -4.88% 最小= -6.20%
  → +5日 均值=-11.72% 胜率=  0.0% 最大= -9.84% 最小=-14.10%
  → +10日 均值=-18.44% 胜率=  0.0% 最大=-16.82% 最小=-19.49%
  → +20日 均值=-20.68% 胜率=  0.0% 最大= -4.70% 最小=-29.66%

============================================================
  001339.SZ  |  评分区间 51~56  |  均值 53.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260310      趋势确认    56   +6.77% -17.68% -17.93%   96.2  1.42
  20260424      趋势确认    51  +10.00% +29.63% +33.29%   87.9  2.30
  → +1日 均值= +1.65% 胜率= 50.0% 最大=+10.00% 最小= -6.71%
  → +5日 均值= +8.29% 胜率= 50.0% 最大=+26.00% 最小= -9.41%
  → +10日 均值= +5.97% 胜率= 50.0% 最大=+29.63% 最小=-17.68%
  → +20日 均值= +7.68% 胜率= 50.0% 最大=+33.29% 最小=-17.93%

============================================================
  000657.SZ  |  评分区间 42~58  |  均值 50.0  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260506      趋势确认    42   +6.53%  -9.81% +18.21%   75.0  1.64
  20260526      趋势确认    50   +5.42%  +5.96% +53.60%   77.8  1.43
  20260611      趋势确认    58   +6.93% +23.91% +23.91%   73.0  1.44
  → +1日 均值= +1.54% 胜率= 66.7% 最大= +8.21% 最小= -3.83%
  → +5日 均值=+11.01% 胜率= 66.7% 最大=+34.89% 最小= -6.09%
  → +10日 均值= +6.69% 胜率= 66.7% 最大=+23.91% 最小= -9.81%
  → +20日 均值=+31.91% 胜率=100.0% 最大=+53.60% 最小=+18.21%

============================================================
  688378.SH  |  评分区间 46~56  |  均值 51.3  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260427      趋势确认    46  +10.42% +11.32%  -4.53%   83.2  1.76
  20260604      趋势确认    56  +20.00% +14.07% +15.93%   68.7  2.14
  20260617      趋势确认    52  +13.89%  +6.92%  +6.92%   69.7  1.56
  → +1日 均值= +0.83% 胜率= 33.3% 最大= +5.20% 最小= -1.37%
  → +5日 均值= -0.12% 胜率= 66.7% 最大= +6.92% 最小=-13.73%
  → +10日 均值=+10.77% 胜率=100.0% 最大=+14.07% 最小= +6.92%
  → +20日 均值= +6.11% 胜率= 66.7% 最大=+15.93% 最小= -4.53%

============================================================
  300806.SZ  |  评分区间 35~77  |  均值 55.2  |  严苛信号 6次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260311      趋势确认    63   +5.18% -22.16% -13.63%   70.4  1.95
  20260416      趋势确认    35   +4.70% +43.74% +54.41%   78.5  1.48
  20260417      趋势确认    77  +20.00% +27.21% +27.15%   91.2  2.09
  20260420      趋势确认    69   +4.76% +25.18% +31.94%   92.7  1.69
  20260609      趋势确认    41  +12.83% +41.28% +38.52%   59.4  1.33
  20260616      趋势确认    46   +9.80% +23.47% +23.47%   70.8  1.42
  → +1日 均值= +5.79% 胜率= 83.3% 最大=+22.92% 最小= -8.24%
  → +5日 均值=+11.46% 胜率= 83.3% 最大=+25.93% 最小=-12.62%
  → +10日 均值=+23.12% 胜率= 83.3% 最大=+43.74% 最小=-22.16%
  → +20日 均值=+26.98% 胜率= 83.3% 最大=+54.41% 最小=-13.63%

============================================================
  600186.SH  |  评分区间 38~54  |  均值 44.5  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260319      趋势确认    41  +10.06%  +1.30% +14.06%   75.8  2.62
  20260415      趋势确认    45   +5.05% +42.18% +53.32%   68.0  1.69
  20260416      趋势确认    54   +5.85% +42.14% +37.53%   77.7  1.50
  20260609      趋势确认    38  +10.01% +39.91% +28.25%   67.5  1.63
  → +1日 均值= +1.29% 胜率= 50.0% 最大=+13.27% 最小=-10.87%
  → +5日 均值=+18.57% 胜率=100.0% 最大=+31.48% 最小= +3.48%
  → +10日 均值=+31.38% 胜率=100.0% 最大=+42.18% 最小= +1.30%
  → +20日 均值=+33.29% 胜率=100.0% 最大=+53.32% 最小=+14.06%

============================================================
  300548.SZ  |  评分区间 40~67  |  均值 50.0  |  严苛信号 5次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260209      趋势确认    51  +10.73% -10.16% -10.74%   71.5  1.30
  20260407      趋势确认    44   +9.64% +46.98% +45.09%   78.3  1.35
  20260408      趋势确认    67  +13.96% +35.41% +35.83%   87.0  1.32
  20260615      趋势确认    48  +20.00%  -8.41%  -8.41%   70.9  1.56
  20260616      趋势确认    40   +5.38%  -6.20%  -6.20%   75.5  1.53
  → +1日 均值= +4.40% 胜率= 60.0% 最大=+22.03% 最小= -6.68%
  → +5日 均值= +7.52% 胜率= 60.0% 最大=+24.63% 最小= -6.68%
  → +10日 均值=+11.52% 胜率= 40.0% 最大=+46.98% 最小=-10.16%
  → +20日 均值=+11.11% 胜率= 40.0% 最大=+45.09% 最小=-10.74%

============================================================
  002354.SZ  |  评分区间 43~76  |  均值 60.3  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260518      趋势确认    43   +9.94%  -4.42%  +3.57%   82.2  1.88
  20260609      趋势确认    62   +9.96%  -3.02%  +6.64%   74.0  2.74
  20260610      趋势确认    76  +10.05%  +0.91%  +0.91%   81.0  1.60
  → +1日 均值= -6.08% 胜率=  0.0% 最大= -0.57% 最小=-14.06%
  → +5日 均值= -8.25% 胜率= 33.3% 最大= +2.00% 最小=-15.10%
  → +10日 均值= -2.18% 胜率= 33.3% 最大= +0.91% 最小= -4.42%
  → +20日 均值= +3.71% 胜率=100.0% 最大= +6.64% 最小= +0.91%

============================================================
  600487.SH  |  评分区间 58~72  |  均值 63.3  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260420      趋势确认    58   +9.42% +29.87% +22.77%   75.2  1.31
  20260529      趋势确认    60   +9.42% +31.95% +47.28%   66.1  2.21
  20260604      趋势确认    72   +7.04% +25.14% +15.43%   86.4  1.35
  → +1日 均值= +6.82% 胜率= 66.7% 最大=+10.55% 最小= -0.55%
  → +5日 均值=+14.23% 胜率=100.0% 最大=+26.89% 最小= +1.04%
  → +10日 均值=+28.99% 胜率=100.0% 最大=+31.95% 最小=+25.14%
  → +20日 均值=+28.49% 胜率=100.0% 最大=+47.28% 最小=+15.43%

============================================================
  688017.SH  |  评分区间 62~121  |  均值 99.3  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260508      趋势确认    62  +14.11% +31.27% +61.08%   88.0  2.33
  20260605      趋势确认   115  +20.00%  +0.80%  -1.62%   81.6  1.73
  20260608      趋势确认   121   +8.97%  -7.22% -10.54%   86.2  1.93
  → +1日 均值= +5.85% 胜率=100.0% 最大=+11.88% 最小= +2.66%
  → +5日 均值= +3.92% 胜率= 33.3% 最大=+21.45% 最小= -8.91%
  → +10日 均值= +8.28% 胜率= 66.7% 最大=+31.27% 最小= -7.22%
  → +20日 均值=+16.31% 胜率= 33.3% 最大=+61.08% 最小=-10.54%

============================================================
  002192.SZ  |  评分区间 41~67  |  均值 57.2  |  严苛信号 5次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260325      趋势确认    41  +10.00%  +9.11% +28.66%   80.2  2.37
  20260326      趋势确认    53  +10.01%  +6.80% +23.31%   87.0  1.85
  20260327      趋势确认    67  +10.00%  -4.62%  +8.29%   91.1  1.52
  20260330      趋势确认    67   +5.10%  -8.46% +20.73%   92.6  1.91
  20260413      趋势确认    58   +7.04% +16.40% +18.21%   75.3  1.41
  → +1日 均值= +0.52% 胜率= 40.0% 最大=+16.31% 最小=-14.12%
  → +5日 均值= -3.64% 胜率= 40.0% 最大= +7.84% 最小=-14.48%
  → +10日 均值= +3.85% 胜率= 60.0% 最大=+16.40% 最小= -8.46%
  → +20日 均值=+19.84% 胜率=100.0% 最大=+28.66% 最小= +8.29%

============================================================
  688428.SH  |  评分区间 34~43  |  均值 37.7  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260330      趋势确认    36   +7.08% +15.96%  -0.30%   83.5  1.78
  20260401      趋势确认    43   +6.70%  +6.80%  -8.77%   88.5  1.37
  20260625      趋势确认    34   +4.90%  -1.71%  -1.71%   81.3  1.60
  → +1日 均值= +2.47% 胜率= 66.7% 最大= +7.25% 最小= -1.71%
  → +5日 均值= +3.93% 胜率= 66.7% 最大=+13.32% 最小= -1.71%
  → +10日 均值= +7.02% 胜率= 66.7% 最大=+15.96% 最小= -1.71%
  → +20日 均值= -3.59% 胜率=  0.0% 最大= -0.30% 最小= -8.77%

============================================================
  300861.SZ  |  评分区间 35~61  |  均值 49.7  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260430      趋势确认    35   +4.27%  +4.15%  -6.10%   91.6  2.11
  20260618      趋势确认    61  +19.98%  -8.63%  -8.63%   87.9  2.27
  20260622      趋势确认    53   +4.44%  -1.24%  -1.24%   89.9  3.48
  → +1日 均值= -3.55% 胜率= 33.3% 最大= +0.68% 最小=-11.33%
  → +5日 均值= -1.71% 胜率= 33.3% 最大= +4.75% 最小= -8.63%
  → +10日 均值= -1.91% 胜率= 33.3% 最大= +4.15% 最小= -8.63%
  → +20日 均值= -5.32% 胜率=  0.0% 最大= -1.24% 最小= -8.63%

============================================================
  301099.SZ  |  评分区间 53~57  |  均值 55.0  |  严苛信号 2次
