ts_code,circ_mv,total_mv,turnover_rate,pe_ttm
300014.SZ,13794529.6359,14191628.9856,3.6564,31.6813
301335.SZ,121648.8809,304947.4284,3.1876,54.9301
920108.BJ,84350.6034,199063.2,1.1838,82.7132
688652.SH,1808835.0,2516640.0,6.1009,158.787
688671.SH,122177.2942,204777.2912,3.9674,
603186.SH,1666996.7874,1666996.7874,11.4552,57.6349
688767.SH,634517.3362,634517.3362,2.3854,209.3211
688522.SH,411390.1941,1012611.3153,3.6986,88.6483
300660.SZ,1952869.1164,1954433.8513,2.0262,72.1021
301269.SZ,5141840.3306,5141840.3306,1.9742,
301256.SZ,708000.0,708000.0,3.4797,96.378
920566.BJ,119649.0875,154918.4997,1.1233,16.9833
301085.SZ,453620.4134,668172.6975,5.4825,
688261.SH,1086537.5455,1090794.7025,8.3622,248.1188
920779.BJ,63104.5863,252235.368,5.1442,41.9067
688508.SH,1206349.3521,1206349.3521,6.3162,75.8941
002903.SZ,512101.7808,752307.098,11.5103,
300952.SZ,377813.2022,614408.9688,4.1524,75.571
000948.SZ,573606.0549,574696.0529,1.8718,134.0399
603889.SH,597170.1394,601649.733,1.5335,12.058
002438.SZ,791001.6852,856215.6967,2.0146,30.4274
301155.SZ,825461.1231,1455870.7282,7.7616,49.1133
300786.SZ,264973.5364,333068.741,13.0564,
601112.SH,352372.8131,3459848.3376,8.4996,45.9667
301166.SZ,178781.5362,272220.0042,1.747,
920128.BJ,59364.9,198347.17,2.7689,180.8706
920970.BJ,49540.4091,78336.1656,4.9841,
601997.SH,2208343.6379,2208343.6379,1.4825,4.1798
600201.SH,1556446.9564,1556446.9564,2.7114,149.2657
002399.SZ,1293348.167,1521586.1635,0.3344,39.9926
000630.SZ,7454660.0605,8970936.4402,3.2651,34.1802
688055.SH,1553333.3644,1553333.3644,0.7835,
002119.SZ,851894.68,851894.68,8.6237,73.427
000652.SZ,632544.352,633021.1825,2.1557,
300231.SZ,487367.436,487392.4641,4.3387,94.5867
688247.SH,420246.18,420246.18,0.3059,96.4822
605488.SH,942694.0302,1030319.6448,2.6367,168.2593
300412.SZ,239077.3011,254353.6415,2.3805,100.3153
301622.SZ,375671.0908,673564.2228,2.6029,86.439
301196.SZ,1349989.6948,2064042.5621,12.9233,82.267
300026.SZ,1005444.0174,1006391.8704,0.9702,421.4335
002973.SZ,443761.35,570905.9829,4.4173,37.7636
688210.SH,773685.1931,773685.1931,2.6157,
300932.SZ,327171.0999,459349.2369,6.7819,59.4314
688807.SH,609395.1377,3242400.0,10.3251,350.2945
300586.SZ,630289.2358,838524.4245,6.0804,
688107.SH,1597384.7275,1597384.7275,2.9427,
002767.SZ,261079.8139,300750.0,1.9041,119.0851
603863.SH,386174.55,386174.55,2.6425,
002139.SZ,1159990.3043,1350322.292,1.7927,61.6933
688297.SH,3028050.0,3028050.0,1.4028,341.7886
300503.SZ,1648269.6772,2108271.2094,8.3375,108.3368
920060.BJ,307230.6413,492624.7081,6.1971,42.9335
300817.SZ,254781.3886,444018.6202,2.2881,64.612
300955.SZ,405820.8,405820.8,3.4892,
002060.SZ,584492.6828,1404143.0725,3.2331,13.0367
002877.SZ,217184.7308,321326.8566,2.5662,134.468
301600.SZ,369682.41,1197839.31,4.2562,76.3462
002250.SZ,1385422.4703,1393003.7399,2.5997,33.6368
000503.SZ,761812.3096,761858.4232,2.8198,
002492.SZ,307128.4077,312660.0,2.1204,
301086.SZ,1089634.9573,2090070.0,5.747,171.8766
688411.SH,3261194.6153,4488206.5108,4.9,42.3012
688095.SH,706665.9181,706665.9181,3.2188,149.2874
300860.SZ,282952.1267,487333.5697,1.8319,
600764.SH,1665004.6514,1665004.6514,1.0862,144.6045
300632.SZ,704507.8522,972003.4597,32.1493,
002093.SZ,821112.5,821112.5,1.9675,123.3466
300198.SZ,250396.8287,251697.8438,2.1224,
300183.SZ,501631.2242,625447.5532,2.0249,
003019.SZ,576810.1326,596741.1941,2.9265,34.6533
601928.SH,2371846.8,2371846.8,0.3114,13.8592
002269.SZ,374996.652,402000.0,1.9439,
603887.SH,892809.6313,892809.6313,6.2692,
300591.SZ,287364.7581,332652.4971,4.4437,
300057.SZ,702048.3074,851861.1797,7.39,
002769.SZ,338320.2786,338599.475,2.0207,593.1792
600609.SH,525737.0989,525737.0989,1.0603,25.0171
920717.BJ,40471.92,104817.52,2.747,
600075.SH,1046879.0062,1046879.0062,1.0084,
002377.SZ,298368.5535,313383.2187,3.7343,128.4793
002911.SZ,1528047.8292,1565600.051,0.9394,15.1705
300349.SZ,537572.3755,606628.1571,4.0273,24.0804
300482.SZ,806382.9281,877661.0663,1.6078,
002557.SZ,1098891.8638,1101246.7791,1.3837,26.8952
603406.SH,124909.284,1362834.07,4.9062,31.6238
300053.SZ,1270398.5475,1360298.6785,7.0658,
001258.SZ,887590.7284,887600.0006,5.3313,88.0705
603628.SH,334771.7949,335919.0159,2.7527,112.1753
600459.SH,1548281.3538,1677840.8065,2.4744,25.4559
600962.SH,627730.74,627730.74,3.9385,345.4881
601985.SH,17070489.5198,18593473.8749,0.7338,22.5878
600642.SH,4649122.4982,4649375.4072,0.8524,12.2657
600295.SH,2945584.1947,4172975.3947,0.3503,16.3056
600444.SH,245842.4238,245842.4238,1.5589,44.0749
605100.SH,870221.772,874308.33,1.7809,363.7496
301399.SZ,116749.4561,395017.7,6.6474,176.8507
600606.SH,2164349.6204,2164349.6204,1.041,
300320.SZ,459607.1321,569368.7789,2.2925,23.5075
000906.SZ,466324.4431,471926.014,2.342,21.7188
600979.SH,639468.5248,649753.3519,11.4673,
002787.SZ,670047.3645,895256.6959,12.6956,76.549
000768.SZ,6727251.1438,6737418.3571,1.9772,60.768
688586.SH,1122910.2624,1122910.2624,1.1087,220.5194
600436.SH,8326380.8152,8326380.8152,0.66,43.7693
601788.SH,5949902.3318,7022229.5742,0.69,17.2489
688795.SH,2003908.1076,32056394.4276,12.2859,
300509.SZ,303690.2298,364275.6,10.9344,28.5462
600707.SH,3863920.3014,3864695.7414,8.337,672.5616
920087.BJ,225399.3758,226984.8,4.685,250.6931
600153.SH,2951730.2449,2951730.2449,0.8296,
603839.SH,312709.0896,312709.0896,1.7321,
002698.SZ,1186417.3197,1443856.9439,1.5307,29.3403
300671.SZ,1173029.7527,1176447.6484,10.2609,
000678.SZ,605768.3484,605768.3484,10.5282,
002321.SZ,443888.0168,445774.0248,1.7651,
002872.SZ,118634.81,175536.0,1.8862,
688696.SH,650065.68,650065.68,1.2312,49.5943
301190.SZ,356042.752,534015.612,2.3232,57.3774
002156.SZ,8710175.7543,8711006.2749,8.5768,60.2264
920190.BJ,235282.2587,236600.0024,1.736,84.3161
000062.SZ,3517133.6592,3520530.7779,7.0213,63.0632
300556.SZ,218966.115,245318.8016,4.0239,
600189.SH,632234.8658,632234.8658,3.6396,315.9278
688136.SH,513205.9875,513205.9875,1.8514,45.7999
601121.SH,588000.0,723418.4198,1.4603,46.0033
600995.SH,4726892.5856,4726892.5856,1.304,26.7309
300233.SZ,575062.5785,596924.9828,2.1955,89.1918
688579.SH,398009.95,398009.95,1.1354,113.9377
300701.SZ,303430.3804,344371.3749,2.6893,45.9023
300847.SZ,470063.88,470063.88,1.3042,41.2119
002153.SZ,1538972.7794,2625484.475,2.791,
002410.SZ,1669035.8805,1756016.8355,2.6814,42.8845
300195.SZ,213114.356,287697.5663,2.4352,
603165.SH,596668.549,596668.549,5.2365,26.0564
300085.SZ,2725413.7548,2953757.4363,5.8521,
688112.SH,994288.5811,994288.5811,4.2537,70.8975
300806.SZ,2610414.5348,3739729.1498,5.6329,567.158
605399.SH,474144.5932,475176.5092,2.6244,
600388.SH,2439758.9289,2439758.9289,1.2176,20.829
300364.SZ,1837964.0914,2027415.8284,13.5872,
301626.SZ,1515795.4754,3332393.76,4.1963,295.5363
000592.SZ,2131497.8957,2150072.1328,17.7905,
600061.SH,4252000.4546,4252000.4546,0.4769,12.6354
688252.SH,969380.5782,969380.5782,2.294,46.3854
002467.SZ,914395.0236,920123.783,6.5495,
300164.SZ,714433.2031,720861.8205,9.1909,314.2951
601236.SH,3462122.2026,3462122.2026,0.2919,31.0815
300487.SZ,1899554.4989,3139838.7272,1.6821,35.4427
605011.SH,890222.5,890222.5,3.0779,46.8174
301291.SZ,837746.1481,1615148.6615,11.702,32.2619
600345.SH,1248199.8523,1944711.5788,7.7896,77.5103
000931.SZ,339465.3485,340413.3959,1.1343,214.4401
605580.SH,627200.0,627200.0,2.6608,39.1293
688084.SH,488984.5436,488984.5436,2.3717,
603235.SH,1120716.8,1120716.8,0.117,21.5516
603987.SH,352053.4493,352053.4493,1.2543,15.0635
688708.SH,764593.1049,2149653.74,2.5314,48.6886
603379.SH,3725143.0838,3725143.0838,1.3452,17.1948
000762.SZ,1772284.5031,1772347.8737,6.1863,8003.8681
002724.SZ,329877.3343,448240.3345,1.783,59.653
300163.SZ,210490.8676,218514.0,4.5574,63.83
300205.SZ,245561.976,245561.976,0.9578,
002828.SZ,225508.0872,225508.0872,3.9584,
002362.SZ,382180.4288,450041.0033,2.0209,
001216.SZ,423333.7151,503336.1747,1.9756,23.5367
600703.SH,8705837.6786,8705837.6786,8.4844,
601628.SH,74943884.47,101724673.295,0.1516,7.0261
301042.SZ,650833.3126,687335.0221,1.3228,219.7903
002350.SZ,880713.1179,900270.0427,5.848,448.5385
600505.SH,490343.2875,490343.2875,4.1188,358.6899
688172.SH,4188170.0613,7683440.5981,4.3947,
688449.SH,1964467.7045,3082000.0,4.844,175.2995
300750.SZ,181768677.4057,197551243.4567,0.8153,25.0139
920056.BJ,69768.8588,184786.6254,4.6008,31.886
300315.SZ,1242783.7039,1324021.7805,2.9234,
000938.SZ,9192273.5742,9192296.715,8.1638,43.2602
001231.SZ,126835.3939,247951.14,2.7249,36.6922
600887.SH,17484536.7649,17571851.9329,0.8027,14.5394
002354.SZ,1027438.4683,1045698.2382,5.9719,
300307.SZ,561846.1959,571595.3961,1.3958,51.0345
300637.SZ,259109.0676,259398.8937,2.4155,1312.9693
001311.SZ,392412.3206,894266.8819,2.8675,43.1691
300762.SZ,2739814.6632,2739814.6632,6.969,
000625.SZ,7357730.4952,8822502.4597,1.2532,28.7093
301136.SZ,428015.1272,428493.9047,2.0165,3357.0013
002681.SZ,869372.7092,994237.3365,4.6993,
301234.SZ,162369.6177,274856.0,2.9306,128.9827
000922.SZ,938143.2818,1109891.2909,4.7481,39.7198
688585.SH,5290895.7862,5290895.7862,1.1031,
688226.SH,1142846.9981,1142846.9981,6.4074,474.2042
600256.SH,3943865.8288,3943865.8288,1.9783,44.4237
600030.SH,32462684.8967,39511577.8461,1.2053,11.7081
603057.SH,1162252.0,1162252.0,1.1901,38.2051
000828.SZ,1070702.5018,1070702.5018,0.4982,12.0458
002183.SZ,1950342.5623,1950353.8273,14.1092,
002617.SZ,1821293.1576,1851898.7344,18.298,100.1659
301089.SZ,245988.1013,344074.4955,5.7685,
300688.SZ,393796.4275,444225.0975,3.1428,
688682.SH,473449.0229,473449.0229,1.6253,
688167.SH,4528740.2906,4528740.2906,8.7294,
002096.SZ,1357039.8951,1357042.2024,0.7566,18.4651
600845.SH,5061976.4509,6809487.3183,1.226,54.8427
000153.SZ,288169.4161,291822.5078,1.7075,29.6562
002086.SZ,298862.8909,370240.8885,2.6558,
300020.SZ,269837.3952,279726.6468,3.6615,
605567.SH,218600.0,218600.0,1.9308,59.1569
000506.SZ,1416278.1155,1416752.0855,3.1828,40.5518
603527.SH,422839.5808,422839.5808,6.861,143.7053
688655.SH,865300.93,865300.93,11.2228,
600988.SH,6602400.3479,7540831.5543,2.5955,21.0215
002548.SZ,390168.6736,401664.2241,6.0911,
301131.SZ,169383.9979,236469.6852,5.4135,90.3081
000605.SZ,250034.9474,250034.9474,1.1973,274.8689
000913.SZ,655849.4732,663804.271,1.0893,7.7955
601233.SH,5003434.3675,5012556.1394,1.9109,15.1004
920357.BJ,116450.1936,209489.28,3.95,28.1165
000967.SZ,4667209.2808,4669374.4885,9.3056,80.0352
600062.SH,1839735.3875,1840368.2095,0.5618,11.3244
601111.SH,8169952.8507,12248791.542,0.6127,61.623
601216.SH,4691537.6688,4691537.6688,1.2711,15.4962
002175.SZ,361328.9457,361328.9457,9.7201,
688576.SH,164357.0665,343161.4525,2.228,71.9088
301040.SZ,308759.4661,327203.4225,4.97,
605186.SH,343400.0,343400.0,9.6254,111.6046
688603.SH,701839.7836,1845922.9552,26.9101,189.0452
688321.SH,1260127.1866,1368688.5768,4.9888,139.1146
605368.SH,543123.2954,543123.2954,0.4689,23.033
688359.SH,1227414.6072,1227414.6072,7.3288,
603058.SH,472373.414,473573.2449,1.8929,151.2747
002922.SZ,1661224.3076,1874567.9118,8.533,82.6171
603786.SH,2200211.3016,2200211.3016,0.6391,28.3982
301585.SZ,197788.3356,302016.0,1.8218,42.4839
920271.BJ,71436.7919,161435.582,0.9401,18.4928
003003.SZ,159967.4094,239985.76,2.9232,40.2707
300424.SZ,483958.4426,484245.0919,6.4363,
000151.SZ,369521.634,421087.5432,2.6672,10.4177
688670.SH,241102.4,241102.4,2.9925,
301179.SZ,607936.0742,1035283.3766,7.3431,63.5894
002909.SZ,247638.3246,253890.0,1.8279,
688638.SH,114311.615,241920.0,3.2957,
002043.SZ,1235510.6888,1269524.3544,1.2272,16.9456
688563.SH,691404.9486,2659500.0,3.2132,50.9673
000833.SZ,1255393.5059,2219361.5055,10.464,38.3458
600833.SH,262795.7168,262795.7168,1.0954,34.4556
603680.SH,1146580.5561,1146580.5561,1.0269,18.4518
002188.SZ,178867.2899,227337.1855,3.5379,78.7815
000778.SZ,1674213.7677,1704168.3826,1.4672,16.917
920027.BJ,76557.149,143675.149,2.6076,28.5561
300593.SZ,1323324.4294,1594403.0004,6.6303,
603530.SH,2710126.6672,2736880.2055,1.6581,59.2731
688357.SH,343205.3713,343205.3713,1.1849,38.3252
301389.SZ,2098467.0,2098467.0,5.1733,209.8002
002107.SZ,419974.6018,424249.056,3.4779,38.7427
603833.SH,2942817.5005,2942817.5005,0.7025,15.9622
600545.SH,1181809.9787,1181809.9787,12.8403,
002676.SZ,455025.1221,455040.0,6.0251,54.936
600758.SH,614145.6782,614738.0882,24.1476,
000524.SZ,642498.6771,642730.0445,1.1335,84.1888
000566.SZ,606872.2762,607166.879,3.0134,
920753.BJ,59970.5843,150760.8895,1.4182,42.6229
920088.BJ,135605.7817,366729.726,11.4042,78.899
002320.SZ,1844533.3393,1844533.3393,1.2356,104.8226
600499.SH,3400359.3812,3400359.3812,1.3668,21.9579
002852.SZ,248646.8352,299252.4254,1.9937,20.6458
301586.SZ,233655.2851,366419.8212,2.5067,73.1888
600871.SH,3427394.1248,4796132.5957,0.9374,74.331
002067.SZ,635361.8302,700555.5802,2.5584,69.9919
601225.SH,22628130.0,22628130.0,0.4019,13.9939
688800.SH,2766936.8288,2766936.8288,5.0278,97.9916
002398.SZ,296826.1718,339944.448,2.5826,75.0974
003010.SZ,653777.0482,899272.9451,3.6856,37.5773
002713.SZ,714461.6277,1291056.8347,3.2033,336.9631
000963.SZ,5749882.9614,5752256.8614,0.659,16.4265
600715.SH,572474.4482,811970.7,1.3953,
301531.SZ,501186.2506,2348949.4046,53.4337,175.929
300650.SZ,282943.6114,400969.8382,7.7859,97.3823
301370.SZ,328928.538,478129.6,0.8701,61.0274
688173.SH,752397.3024,757518.6814,3.1503,
002511.SZ,1014542.5176,1031675.006,1.3194,29.1021
300061.SZ,638968.287,676786.5063,8.6107,
603367.SH,685922.5054,685922.5054,1.433,16.7933
002966.SZ,3749344.9885,3813474.6954,0.6694,6.9637
000758.SZ,1462363.8168,1472925.5482,2.8027,30.198
920106.BJ,248832.8046,322582.95,3.6015,25.5992
920225.BJ,207783.2065,318566.4239,3.8869,55.8004
688379.SH,681046.5312,718037.9212,5.701,55.3634
000507.SZ,473736.0889,482860.8199,1.9011,20.8896
000757.SZ,252507.429,252507.429,2.3264,52.7795
000876.SZ,3847503.0977,3849872.8276,0.6955,
688087.SH,799179.3976,832689.0395,2.3989,31.4866
002747.SZ,1857428.5869,2297553.5274,3.6593,176.492
600300.SH,569234.0474,569234.0474,2.2258,16.367
000609.SZ,439497.9907,451890.9382,2.4251,
002705.SZ,1112915.303,1118764.8248,2.3946,13.4582
601368.SH,436188.7,436188.7,0.6874,36.8606
603348.SH,580839.3736,580839.3736,0.6228,
920046.BJ,176170.1666,318622.5,23.8373,207.5639
601919.SH,17955423.323,21897189.008,1.1978,8.7412
300052.SZ,378113.1472,378123.9772,12.1524,
301560.SZ,288813.8,575168.0,9.3903,149.7414
688004.SH,189728.472,189728.472,2.0527,
600624.SH,318613.7158,318613.7158,0.8436,
300923.SZ,213867.2033,220237.2,2.1755,69.4498
600720.SH,660927.6,1502960.0951,0.8086,10.4913
300555.SZ,281534.4752,284400.0,1.123,
002673.SZ,3177872.5923,3177872.5923,0.6773,18.1894
603926.SH,566016.2742,575525.1302,5.4182,71.4528
002448.SZ,864959.1669,876730.3725,5.5306,17.6532
300347.SZ,2716813.6492,4129480.9358,3.4689,53.5278
600370.SH,715245.3092,715245.3092,0.2762,
603690.SH,1096426.6478,1096426.6478,10.3905,
600783.SH,1619725.8237,1619725.8237,4.9799,97.0082
920706.BJ,106165.2545,205786.4806,3.5369,46.7886
600511.SH,1554350.105,2119398.9214,0.7791,10.5346
920066.BJ,42906.5108,135700.3308,2.0442,54.7059
002660.SZ,304915.1852,317040.5309,1.3246,
600288.SH,655636.8,655636.8,2.6176,40.0887
603122.SH,593894.5284,593894.5284,6.3305,
600079.SH,2810128.5402,2972283.4823,0.8269,15.6176
920556.BJ,110918.8332,152281.5488,5.6441,68.9074
300996.SZ,412772.29,490382.7222,2.7015,52.2718
301202.SZ,159988.35,587611.2,4.9484,91.355
300384.SZ,316963.4242,459370.4616,1.6998,24.3328
603776.SH,637045.7379,637045.7379,2.7579,
603538.SH,1255496.9024,1277887.178,18.3445,113.9245
002302.SZ,699344.2844,699344.2844,0.7816,
688739.SH,971577.85,971577.85,0.6411,168.4877
688523.SH,747033.3524,3149251.2,10.3883,803.7959
301219.SZ,1855450.563,2598816.1109,5.1371,17.1158
920871.BJ,63845.1329,115451.2405,3.3872,105.5083
002356.SZ,419599.0467,419601.4467,2.7981,114.9014
300160.SZ,389463.5132,394975.5552,0.963,26.9753
600223.SH,660769.7038,660769.7038,0.6855,39.1134
002685.SZ,877580.898,877698.5483,6.98,101.4768
688315.SH,624716.2,624716.2,1.125,38.4388
301656.SZ,387098.7613,4571507.5199,3.9288,53.5326
603027.SH,1054675.3697,1125157.8477,1.2673,33.5735
603990.SH,496484.307,496484.307,6.1071,255.8044
603666.SH,622346.1118,622346.1118,2.3172,
002899.SZ,481818.1418,481818.1418,4.9749,75.5159
002780.SZ,216489.9647,274004.3584,3.4704,38.4079
000999.SZ,4208278.5216,4212135.3986,0.4824,13.0537
688160.SH,1072455.8562,1072455.8562,3.65,143.6225
600713.SH,679726.1662,689786.5836,1.7333,11.089
002213.SZ,857126.1653,985087.4482,13.0485,5201.0389
603071.SH,787831.6721,787831.6721,0.5139,12.0019
000531.SZ,655926.4968,750850.3604,4.1526,18.8388
920169.BJ,143925.4741,228906.655,4.3027,82.4134
301578.SZ,81905.5965,288050.8572,4.1952,221.6598
300111.SZ,512309.8642,512309.8642,2.068,
300607.SZ,1058397.993,1495785.484,9.6261,126.6531
002011.SZ,1320210.8953,1339047.7152,2.0866,12.6745
601998.SH,33181081.4196,45295162.0829,0.0924,6.3611
002413.SZ,1649083.0227,1679520.7429,7.9758,
300145.SZ,972611.8073,977403.1963,4.1912,39.0228
002690.SZ,712212.5986,1448619.8538,3.4386,19.9361
002244.SZ,2986425.9352,3369693.7329,1.63,17.2698
300753.SZ,243554.3738,349279.008,4.3074,
605155.SH,319850.392,327502.3472,1.8554,30.1307
300037.SZ,3378879.9825,4715238.3578,4.158,34.9818
002403.SZ,332523.667,381174.5699,1.5045,
001217.SZ,379367.2216,383641.72,1.5879,
000680.SZ,1550006.0152,1768668.1395,1.1807,13.8844
605318.SH,1128920.9424,1128920.9424,1.9196,36472.6866
603231.SH,182139.8931,328160.906,2.5008,18.5379
300967.SZ,216640.6497,325623.6379,5.5497,
301328.SZ,913424.3321,913435.5533,3.9975,99.3326
301027.SZ,302131.8903,366471.0,5.8324,
300969.SZ,796276.3315,1670357.8927,5.8439,101.2269
301039.SZ,1224396.3825,1579886.8861,0.6236,17.9156
600371.SH,243717.474,243717.474,1.6712,
300674.SZ,1313226.2666,1315178.5881,1.6149,31.3663
600704.SH,2637301.7439,2637301.7439,1.1115,7.3047
301510.SZ,1108262.2622,1588039.7,4.1455,205.6423
000537.SZ,2242788.2278,2242788.2278,4.8457,35.2945
600312.SH,3016436.0699,3016436.0699,3.0059,25.6438
002786.SZ,390842.592,392029.092,2.5615,
000421.SZ,358360.8893,358435.418,1.3807,40.9391
605108.SH,383240.0,383240.0,1.4259,57.1398
605178.SH,702774.44,702774.44,3.2901,
600433.SH,770122.8625,770122.8625,5.4218,
002368.SZ,1032042.5656,1037056.8599,2.6135,
603458.SH,410206.8488,410206.8488,5.9711,
600990.SH,587523.7281,591976.1069,2.2939,
603517.SH,719324.298,719324.298,1.2209,
600115.SH,7388834.7636,9586077.7148,0.987,96.3425
600589.SH,1948623.315,1956794.915,20.366,
603222.SH,538217.8804,538217.8804,3.2429,
000937.SZ,1878068.2285,1932850.127,0.6759,47.7112
002838.SZ,1564750.0133,1779642.0554,3.3368,67.4852
688262.SH,1360127.6478,1360127.6478,4.0378,
300733.SZ,442455.215,599736.8614,4.0692,74.9296
002507.SZ,1390141.1927,1393934.1858,1.2766,18.1447
920125.BJ,244750.8542,833976.0,32.1594,114.8009
002333.SZ,353250.0154,357710.144,1.2364,71.7652
000534.SZ,1936520.1515,1969914.5629,6.8444,97.6182
003042.SZ,206775.7686,238938.96,2.3679,
002475.SZ,54810328.9986,54936336.0008,3.0494,31.9103
600361.SH,1634906.3559,1634906.3559,1.2691,19.3499
603100.SH,1018474.4795,1021727.7934,1.1362,15.9306
300865.SZ,179459.5533,298712.96,5.3552,243.8835
300096.SZ,399470.0,399470.0,1.491,83.6632
600038.SH,2043597.1002,2504773.7657,1.3,51.3542
600128.SH,248001.3375,252957.1935,1.8422,43.5956
603698.SH,2128416.29,2128416.29,5.0277,95.1849
920166.BJ,64473.6501,204272.9421,4.1319,23.7299
002730.SZ,1142244.6339,1195225.6839,6.0976,175.0008
002284.SZ,950156.2824,960830.4524,3.6175,18.0594
003036.SZ,976713.6428,976738.7066,6.3532,199.8272
301233.SZ,174071.7206,317930.19,6.3267,39.055
300313.SZ,182551.3298,221795.5695,1.9126,
605118.SH,1937627.8215,1948984.835,1.7094,71.2328
300890.SZ,418586.4902,458118.4155,14.7246,53.4211
301309.SZ,221604.9322,367754.8352,6.7185,32.7077
002436.SZ,4965150.4398,5559632.2246,8.9367,385.2341
301290.SZ,230520.1638,338786.2156,6.2689,
002173.SZ,990716.283,1038783.3646,5.4932,
300936.SZ,415172.606,658376.0,9.8206,7509.628
002268.SZ,1300846.6493,1301433.9317,1.8669,356.4478
688507.SH,457547.6389,828087.9297,4.5723,627.7013
001316.SZ,639640.4675,686318.134,3.375,32.6131
603838.SH,325776.288,325776.288,0.9243,
002519.SZ,894083.5768,901144.7184,6.7798,
603529.SH,1884974.4586,1930193.992,0.9733,11.8714
000900.SZ,613166.2869,613202.6469,0.9488,15.5744
600958.SH,7387318.5525,8403182.1938,1.9227,14.5257
601156.SH,1506629.9118,2532151.1118,0.945,9.3059
600770.SH,990600.0,990600.0,8.9028,75.7801
600097.SH,242864.0515,242864.0515,1.2777,94.1099
688089.SH,253810.153,253810.153,4.0779,46.0122
603813.SH,405987.99,405987.99,1.304,
300174.SZ,648328.2606,651936.5444,4.5845,29.2352
688007.SH,695398.4558,695398.4558,1.2853,
002416.SZ,1571493.1263,1591237.8389,2.5323,42.2945
000953.SZ,254821.0477,254821.0477,2.1593,416.6015
301428.SZ,213637.0408,344445.3345,6.8087,
600810.SH,785707.3474,792850.8494,1.132,
300073.SZ,2973087.4293,3198269.5932,4.2724,40.0513
603477.SH,965563.288,989999.6672,6.3898,
603376.SH,97314.4328,1216403.041,5.1092,60.6071
301119.SZ,356962.84,441376.0,1.7125,43.9984
000858.SZ,34541587.6665,34542429.6365,1.2963,27.4131
002929.SZ,1863048.6394,2468682.0,25.9632,
002489.SZ,723122.1043,819888.1663,6.0532,32.987
002283.SZ,1267572.7327,1440273.873,10.7918,34.7235
600255.SH,646600.6099,646600.6099,2.9425,168.3036
002583.SZ,1250652.8824,1773153.8965,2.9149,
300040.SZ,386997.2817,481271.0061,15.03,109.692
920445.BJ,98126.3144,137540.5133,2.2939,61.909
688310.SH,286417.7778,286417.7778,2.2779,50.5108
000796.SZ,621465.8236,748969.4238,3.2207,211.8992
